id,company_name,amount_in_dinars,project_title,duration,date,wilaya,commune,cancelled,cancellation_reason,source_post_id,source_link,source_image_url
178,م ذ ش و ذ م م سكييرا بروتاك - بئر العرش - سطيف -,"3.486.700,00",إقتناء ممهلات,90 يوما,06 جويلية 2025,ميلة,تاجنانت,1,تنازل الممون عن العملية,588338140627626,https://www.facebook.com/permalink.php?story_fbid=pfbid0w2c28YZQre3AZFJ3vKd8PDQE5g7HGusQpBL4cRZPwZ47gijhYun5vEUp7dL3uTNDl&id=100083543343398,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/480733404_609006931894080_1276182211292468671_n.jpg?stp=dst-jpg_tt6&cstp=mx1444x2048&ctp=s720x720&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=z1Bslwq2i2wQ7kNvwHe1PcQ&_nc_oc=AdpsPzsNOq2-6n0vzKz8kGOSC6SjWFAM7hnhcQfWGrX6EqOZ9tggvdSYmsAzLuS7Wp0&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=6aQy0RgRXRnSZA6HoHBkHQ&_nc_ss=72289&oh=00_AQDTTqwj4dynswzsmaYTDCXnUxKfA3BpWpDF04yWAbrQ2A&oe=6A6010B5
179,تجارة بالتجزئة للشعارات و الصور - حميد هامل سيدي لخضر - عين الدفلى,"1.257.000,00",إقتناء أعلام وطنية ورايات,01 يوم,16 فيفري 2025,ميلة,تاجنانت,0,,595490343245739,https://www.facebook.com/permalink.php?story_fbid=pfbid0a8bDmLWboxX82HoN5jh96KP7bEs722q1m4FNu1XZ2QTkvicKzLBcfQTSSfXc3iqHl&id=100083543343398,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/484098302_616354371159336_8716213475773309653_n.jpg?stp=dst-jpg_tt6&cstp=mx1444x2048&ctp=s720x720&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=3-ze76khXrYQ7kNvwHLNxLg&_nc_oc=AdrGwv-Qb2NxDKvOWjObm1noGSGSaml7p0LMsbe3shVNwoGFrAqGpKnIj-NS6V6pstk&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=44bCBPivadti3IYbgYuvgA&_nc_ss=72289&oh=00_AQCaWGnKJVx6eSVaxBeFhvqqPzuUusReuHXnaABxhtY0Qg&oe=6A600D47
180,مؤسسة الأشغال العمومية والري بن عيلش عبد الحميد عين الملوك,"9.761.570,00",انجاز قناة جر لربط تنقيب SP2BIS بخزان مائي مرتفع 300 م3 بالفسيخ لتدعيم مشاتي الفسيخ الجاهلي أولاد سليمان وبوسلام بالمياه الصالحة للشرب,شهرين,04 فيفري 2025,ميلة,تاجنانت,0,,587185720742868,https://www.facebook.com/permalink.php?story_fbid=pfbid0zauJFPFgYfC9zvzC4pW1FVQfqikgMxqtGtCDuSxkgDgKpn2JbJ2ZXHFpuE8dXWYLl&id=100083543343398,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/481449787_607782488683191_9001775411087370728_n.jpg?stp=dst-jpg_tt6&cstp=mx1455x2048&ctp=s720x720&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=-8ZcOpn1qEQQ7kNvwHYR5Vn&_nc_oc=Adp-9hOJAHnUEeuetBfr0X1e6IHDBaxWnoGXgxnumUXJwwmE9TJxhLtsydF1KFZOUUE&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=RLW2NytQH7LQwBHPaQyzuw&_nc_ss=72289&oh=00_AQACKjjg32GESDM7ucKMtuCqIrypiVsG7LBx1h2ZGDrB7w&oe=6A600326
181,مؤسسة الأشغال العمومية الكبرى و الري بلحي نصر الدين - تاجنانت,"3 998 400,00",إيجار و أعباء إيجاريه ( إستئجار العتاد ),عند الطلب,03 جوان 2025,ميلة,تاجنانت,0,,586368000824640,https://www.facebook.com/permalink.php?story_fbid=pfbid0NEiAb5rHJG95PYHgpAipGSPAQHrg5Xu9oBVp3swc7Ki4xZt3kmbpwFjfDPQyDQGDl&id=100083543343398,https://scontent-dfw6-1.xx.fbcdn.net/v/t39.30808-6/481464071_607518095376297_4034421420290899245_n.jpg?stp=dst-jpg_tt6&cstp=mx1463x2048&ctp=s720x720&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=1ut4BKBQ3_kQ7kNvwFugYff&_nc_oc=Adqva4BnobUJWTL6sFGdau8w6CzusyUbaI4v1dE2JjWODPVmgOwtLF6sCO5XKqs422U&_nc_zt=23&_nc_ht=scontent-dfw6-1.xx&_nc_gid=hhD-0YW5Sv2utCU2Nv5mdw&_nc_ss=72289&oh=00_AQBQFzfDMY7Q7NqJRq64Cr-JL6RUHp8k_vg9rvNnTG0VKQ&oe=6A601CC8
182,محطات الخدمات هشام عبد النوري - تاجنانت,"691.440,00",اقتناء وقود لعتاد البلدية لسنة 2025,عند الطلب,30 جانفي 2025,ميلة,تاجنانت,0,,585602964234477,https://www.facebook.com/permalink.php?story_fbid=pfbid02s6FCen9c3WNTrMFRgYCqEkqcXuSYz34adEpyCuVcuyfG3JWDUzB29KChMGZzMZDtl&id=100083543343398,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/481510247_607517225376384_3255519040843432014_n.jpg?stp=dst-jpg_tt6&cstp=mx1458x2048&ctp=s720x720&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Cu2lt2jXgc0Q7kNvwFl8Zhs&_nc_oc=AdrXzZom5ULxdWg6FZL8BlG5xbZ9xyp-nM1iEfLvZ8WYLlpZ8r0yMFObJpSrLE8IYPM&_nc_zt=23&_nc_ht=scontent-atl3-2.xx&_nc_gid=Epe4cuGmXtJZWyZnZjxPCg&_nc_ss=72289&oh=00_AQDRLYU_9H3I4uQ8MlH9gHXMXuD4UxnRK6ySbReW9M-eTg&oe=6A6014AB
183,محطات الخدمات هشام عبد النوري - تاجنانت,"2.999.924,10",اقتناء محروقات لعتاد البلدية لسنة 2025,عند الطلب,30 جانفي 2025,ميلة,تاجنانت,0,,585602964234477,https://www.facebook.com/permalink.php?story_fbid=pfbid02s6FCen9c3WNTrMFRgYCqEkqcXuSYz34adEpyCuVcuyfG3JWDUzB29KChMGZzMZDtl&id=100083543343398,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/481510247_607517225376384_3255519040843432014_n.jpg?stp=dst-jpg_tt6&cstp=mx1458x2048&ctp=s720x720&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Cu2lt2jXgc0Q7kNvwFl8Zhs&_nc_oc=AdrXzZom5ULxdWg6FZL8BlG5xbZ9xyp-nM1iEfLvZ8WYLlpZ8r0yMFObJpSrLE8IYPM&_nc_zt=23&_nc_ht=scontent-atl3-2.xx&_nc_gid=Epe4cuGmXtJZWyZnZjxPCg&_nc_ss=72289&oh=00_AQDRLYU_9H3I4uQ8MlH9gHXMXuD4UxnRK6ySbReW9M-eTg&oe=6A6014AB
184,تجارة بالتجزئة للزيوت والشحوم الصناعية عمر مناع - تاجنانت,"760.500,00",اقتناء زيوت لعتاد البلدية,05 أيام,30 جانفي 2025,ميلة,تاجنانت,0,,585602964234477,https://www.facebook.com/permalink.php?story_fbid=pfbid02s6FCen9c3WNTrMFRgYCqEkqcXuSYz34adEpyCuVcuyfG3JWDUzB29KChMGZzMZDtl&id=100083543343398,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/481510247_607517225376384_3255519040843432014_n.jpg?stp=dst-jpg_tt6&cstp=mx1458x2048&ctp=s720x720&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Cu2lt2jXgc0Q7kNvwFl8Zhs&_nc_oc=AdrXzZom5ULxdWg6FZL8BlG5xbZ9xyp-nM1iEfLvZ8WYLlpZ8r0yMFObJpSrLE8IYPM&_nc_zt=23&_nc_ht=scontent-atl3-2.xx&_nc_gid=Epe4cuGmXtJZWyZnZjxPCg&_nc_ss=72289&oh=00_AQDRLYU_9H3I4uQ8MlH9gHXMXuD4UxnRK6ySbReW9M-eTg&oe=6A6014AB
185,م ذ ش و ذ م م يحي احمد تاجنةت,"10.627.354,50",التهيئة الحضرية لأحياء بمدينة تاجنةت,05 أشهر,26 جانفي 2025,ميلة,تاجنةت,0,,580944488033658,https://www.facebook.com/permalink.php?story_fbid=pfbid0i8qr4stYJt8t21TXKa8K61urHeFeWUwnsLou3oAMm9pprxqAHL9yyKPGpAMU6CMLl&id=100083543343398,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/481323552_607512928710147_1352260896215615610_n.jpg?stp=dst-jpg_tt6&cstp=mx1464x2048&ctp=s720x720&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=MoOxqccbL2UQ7kNvwEmtDst&_nc_oc=Adr8McxQQ4G9cM-O9snRC-I8pdigdY7WgZdomp3Qi2T1oDO0N851Rq0cv7kY2WR51V8&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&_nc_gid=tJkgn9lvEAQYGZ4jgGSKuA&_nc_ss=72289&oh=00_AQB1OXpNb0juQbzN8BMUkdfVts8VdCs9Xgc1dX3IvAX1cw&oe=6A601E78
186,م ذ ش و ذ م م يحي احمد,"10.388.700,00",اقتناء ووضع شاشة عملاقة,75 يوم,21 جانفي 2025,ميلة,تاجنانت,0,,577348125059961,https://www.facebook.com/permalink.php?story_fbid=pfbid028me1JP5zAfzx9yjS3wUXtKX2N5vPayMX2YNW89AGwqHDFPAqtr5FRFRBYh2Sm9nbl&id=100083543343398,https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-6/481278771_607510852043688_1453981305977748356_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=x1GcGUUgRtUQ7kNvwFH6rwq&_nc_oc=Adq29rL3sFezmaoIlj6NNuboliAgKNNW6C_R_WCJiLtbut8wJ3z_qO2roWTv9AEZvjD_pLbpPHXXB-kaTrVYvDlu&_nc_zt=23&_nc_ht=scontent-atl3-3.xx&_nc_gid=7bJ_uHN1v7MPmRRs1pOk1A&_nc_ss=7d289&oh=00_AQCa-S8Ae8IXASbi42G79fnvlT92c-utadg-Cb2-9xKtmA&oe=6A602083
187,مؤسسة التأمين - سلامة للتأمينات الجزائر وكالة : 23910 عين سمارة - قسنطينة,399.174.37,تأمين (بنايات البلدية),سنة 2025,09 جانفي 2025,ميلة,تاجنانت,0,,569220122539428,https://www.facebook.com/permalink.php?story_fbid=pfbid02RvS7GUy4gpdnWUDzpAZe8Momod73Cm9zZaeUumi8Tjf5GkgBvPNKxzcGJLi9r3s2l&id=100083543343398,https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-6/481509659_607279872066786_5631518915331961526_n.jpg?stp=dst-jpg_tt6&cstp=mx1442x2048&ctp=s720x720&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=KKxoOuTJdPAQ7kNvwHkUh1I&_nc_oc=Adr7eGqw31V2d9M7Im15uU_v5V1ItbvzeEcl9Xx2eLJu99KnW_bsd4RWPd0Ts-P0IK0&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&_nc_gid=MybRInzpVbf_afQ5KzSbVg&_nc_ss=7c289&oh=00_AQBSjvqjidPmfgOiTgfTlutVjVuW6uNvwCmw2Mf8r63elA&oe=6A6008C5
188,مؤسسة التأمين - سلامة للتأمينات الجزائر وكالة : 23910 عين سمارة - قسنطينة,677.699.14,تأمين (عتاد النقل),سنة 2025,2024/12/22,المسيلة,تاجنانت,0,,557179170410190,https://www.facebook.com/permalink.php?story_fbid=pfbid078Qexsrg4WU6w7RF8NhH6kMD2fgdsLKvx9MzoTu98wHzpTaFmX5uZ9zdo2B2JycMl&id=100083543343398,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/481270221_606872238774216_478038331163714432_n.jpg?stp=dst-jpg_tt6&cstp=mx1441x2048&ctp=s720x720&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=CCBvTKR3MpcQ7kNvwFJYz6V&_nc_oc=AdqlYDmhJNoEJmvlAhs9x_2-X6a02Ll4shZoKmlo37QuXvWXfeVv85-q5sdVH865qqE&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=9s1XZcrS09xfPRyhlxCOlg&_nc_ss=72289&oh=00_AQDA4FyFJZap9P-vag9_Kak4CZ45rRBLaa-wU2yHKIlU3g&oe=6A60090D
189,مؤسسة التأمين - سلامة للتأمينات الجزائر وكالة : 23910 عين سمارة - قسنطينة,30.940.00,تأمين (المسؤولية المدنية),سنة 2025,2024/12/22,المسيلة,تاجنانت,0,,557179170410190,https://www.facebook.com/permalink.php?story_fbid=pfbid078Qexsrg4WU6w7RF8NhH6kMD2fgdsLKvx9MzoTu98wHzpTaFmX5uZ9zdo2B2JycMl&id=100083543343398,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/481270221_606872238774216_478038331163714432_n.jpg?stp=dst-jpg_tt6&cstp=mx1441x2048&ctp=s720x720&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=CCBvTKR3MpcQ7kNvwFJYz6V&_nc_oc=AdqlYDmhJNoEJmvlAhs9x_2-X6a02Ll4shZoKmlo37QuXvWXfeVv85-q5sdVH865qqE&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=9s1XZcrS09xfPRyhlxCOlg&_nc_ss=72289&oh=00_AQDA4FyFJZap9P-vag9_Kak4CZ45rRBLaa-wU2yHKIlU3g&oe=6A60090D
190,م ذ ش و ذ م م سكهيرا بروتك بئر العرش,"1.844 500,00",إقتناء معدات لجنة النظافة,30 يوم,2024/11/07,ميلة,تاجنانت,0,,548424581285649,https://www.facebook.com/permalink.php?story_fbid=pfbid02kuviEbDxDo6gaRYosSvMcyFSeYZMoAsMK86Vi7H1UmeeqRwE8jyNeN2pRUo1cqssl&id=100083543343398,https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-6/481470789_606864778774962_206362293085093674_n.jpg?stp=dst-jpg_tt6&cstp=mx1475x2048&ctp=s590x590&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=nWbdtY-C5O8Q7kNvwGRPQie&_nc_oc=Adq4uvXY7kSu62hgoTmurphlWTX5bBoazQUpLitEsAZCxke7SwmRc5OWmkWjocqF1gQnb7FiA-fLrmiRv9rKC4bv&_nc_zt=23&_nc_ht=scontent-mia3-2.xx&_nc_gid=2yHyTuoFD059WQ_0O1QBng&_nc_ss=72289&oh=00_AQCdOflUR5CzfGQ4NFV-KziHtd-l4sbC1dmTkV2azTfcBg&oe=6A60225E
191,تجارة بالتجزئة للوازم الكهرباء - بوجلال محمد - تاجنانت,"5.487.500,00",اقتناء لوازم الكهرباء,15 يوم,08 ديسمبر 2024,ميلة,تاجنانت,0,,547802471347860,https://www.facebook.com/permalink.php?story_fbid=pfbid0ocrzo3gFinPzv4MVHkNZXXiwsTbyPLEndsyw4weibnQx4j1fkWrSdLXptDAYbkkXl&id=100083543343398,https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-6/481278151_606864578774982_8999812902122158472_n.jpg?stp=dst-jpg_tt6&cstp=mx1474x2048&ctp=s720x720&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=fyy1eNnDerEQ7kNvwGRht0z&_nc_oc=Adog542H4J4v1esLMMm6VO_EcsxGOcw2x2pG7euTMKTJqFWRz7Mmo2JQcGk0GWPYzCdynKTF17awRsXh4d1juCfq&_nc_zt=23&_nc_ht=scontent-mia3-2.xx&_nc_gid=2yHyTuoFD059WQ_0O1QBng&_nc_ss=72289&oh=00_AQBReT3L2BWrjdyhQLiiwjzEIdol7H4ZTZxieOY2ZK1B-A&oe=6A60024B
192,مؤسسة أشغال البناء في مختلف مراحله زين الدين كحول بوحاتم,4.282.155.50,تهيئة مقر مصلحة الشؤون الاجتماعية لبلدية تاجنانت,120 يوم,03 ديسمبر 2024,ميلة,تاجنانت,0,,544452248349549,https://www.facebook.com/permalink.php?story_fbid=pfbid024pJEr1nNRuJps4Zwp6rTrkDgizK5SUrHhPi4cL1kQ4e7pMS5YFKRXhw8u2hZGUzLl&id=100083543343398,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/481776136_606862142108559_6792598781878256343_n.jpg?stp=dst-jpg_tt6&cstp=mx1472x2048&ctp=s720x720&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=O2Eqa2hTSJgQ7kNvwGPgxEO&_nc_oc=AdoYC5yh3HC0IK9T_qwLjBYWLijc-zTSpUoHYfJPw2-SFeG4YEQpXBI_PrWH1ByS_00&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=RmcZiUqUeWKXiqAyg0uJHQ&_nc_ss=72289&oh=00_AQB318RlekiVvEVgfWFySOpo-QH6D84sHRV-nNXmAyLvjg&oe=6A602865
193,شركة التضامن عزام ذباح سطيف,3.296.776.00,تهيئة المساكن الوظيفية بمجمع عوري شاكر,90 يوم,2024/12/02,ميلة,تاجنانت,0,,543754261752681,https://www.facebook.com/permalink.php?story_fbid=pfbid0WbvxPY8x3bgH4xRbGGaYMJXsMKju27mZPJ9zBgdLP9gMRnhRMwYDqxxsEH49FnQxl&id=100083543343398,https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-6/482206598_606862048775235_6636626089791414646_n.jpg?stp=dst-jpg_tt6&cstp=mx1475x2048&ctp=s720x720&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=C-oxyfPBYWYQ7kNvwFlF4ji&_nc_oc=AdrjC_z7gW_4raBT1F4oTTeJcsduBUKoVoSTCuPyw6rFlN2DZt_Adu0pg_zsmgOZI48&_nc_zt=23&_nc_ht=scontent-atl3-3.xx&_nc_gid=NqtepUq_hgQ23s45ehZg4g&_nc_ss=72289&oh=00_AQAFyYfrUTp1oT8_v-ygy-gNIpBrfvBZXl8SPc7H9I0DSw&oe=6A602C87
194,تجارة بالتجزئة للخردوات-محمد بوجلال تاجنانت,"1.509.000,00",اقتناء معدات إنارة طرق البلدية,15 يوما,21 نوفمبر 2024,ميلة,تاجنانت,0,,536366602491447,https://www.facebook.com/permalink.php?story_fbid=pfbid0hF5Scp9NGD2cF2AMnjeA8r993c3tms8YC5NS4djwmre6vbMpcjcChYMRwDw5r3V9l&id=100083543343398,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/481468682_606855605442546_4872548523127145767_n.jpg?stp=dst-jpg_tt6&cstp=mx1455x2048&ctp=s720x720&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=7DxemYIy1i0Q7kNvwHzn2zS&_nc_oc=AdrpACWh4M7qjArghzr5mi3F-JUs78ZghIC-hQury0x5fODFn2KqM8HEiUa8LYE95AA&_nc_zt=23&_nc_ht=scontent-atl3-2.xx&_nc_gid=J6s9VsvuBY3wKWDJawDsSA&_nc_ss=72289&oh=00_AQDZt4IGIryoIatXL__r7NUeVTCmSDXif6kUaghumjWfHQ&oe=6A6010E6
195,تجارة بالجملة للعجلات المطاطية براهيم موجاري - عين كرشة -,"4.864.720,00",اقتناء العجلات ولواحق العجلات المطاطية,03 يوما,18 نوفمبر 2024,ميلة,تاجنانت,0,,534342729360501,https://www.facebook.com/permalink.php?story_fbid=pfbid02mC6Atavbd2CzT239gDS7nqG8a5uzAHKg7975nbVj5anRdCm6yB6bZbpLutTR1bZEl&id=100083543343398,https://scontent.fagc1-2.fna.fbcdn.net/v/t39.30808-6/481203378_606854325442674_4695202543761733225_n.jpg?stp=dst-jpg_tt6&cstp=mx1445x2048&ctp=s590x590&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ueNFa7qWjJ0Q7kNvwG1Vo0K&_nc_oc=AdotXuB4-3xf_k-2eDMLqzPEmiLuNaaxIHyzbfo399RCqCu20S0xYjMxmpb7tSqvu0w&_nc_zt=23&_nc_ht=scontent.fagc1-2.fna&_nc_gid=SbA6fD8Hb5mxUFYbmO-ERA&_nc_ss=72289&oh=00_AQCFEgxjIQ66H56jyM2FTw132mzQASsjfJv8-_al1EFu6Q&oe=6A60112A
196,تجارة بالتجزئة لقطع الغيار ولواحق السيارات رفيعي بلقاسم - تاجنانت -,"2.931.600,00",اقتناء قطع غيار المركبات ثقيل,20 يوما,18 نوفمبر 2024,ميلة,تاجنانت,0,,534342729360501,https://www.facebook.com/permalink.php?story_fbid=pfbid02mC6Atavbd2CzT239gDS7nqG8a5uzAHKg7975nbVj5anRdCm6yB6bZbpLutTR1bZEl&id=100083543343398,https://scontent.fagc1-2.fna.fbcdn.net/v/t39.30808-6/481203378_606854325442674_4695202543761733225_n.jpg?stp=dst-jpg_tt6&cstp=mx1445x2048&ctp=s590x590&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ueNFa7qWjJ0Q7kNvwG1Vo0K&_nc_oc=AdotXuB4-3xf_k-2eDMLqzPEmiLuNaaxIHyzbfo399RCqCu20S0xYjMxmpb7tSqvu0w&_nc_zt=23&_nc_ht=scontent.fagc1-2.fna&_nc_gid=SbA6fD8Hb5mxUFYbmO-ERA&_nc_ss=72289&oh=00_AQCFEgxjIQ66H56jyM2FTw132mzQASsjfJv8-_al1EFu6Q&oe=6A60112A
197,شركة التضامن عزام ذباح - سطيف,"5.997.600,00",اقتناء ووضع نصب تذكاري بمحور الدوران وسط المدينة,45 يوم,2024/11/03,ميلة,تاجنانت,0,,534342729360501,https://www.facebook.com/permalink.php?story_fbid=pfbid02mC6Atavbd2CzT239gDS7nqG8a5uzAHKg7975nbVj5anRdCm6yB6bZbpLutTR1bZEl&id=100083543343398,https://scontent.fagc1-2.fna.fbcdn.net/v/t39.30808-6/481453906_606854302109343_5864713955611057392_n.jpg?stp=dst-jpg_tt6&cstp=mx1483x2048&ctp=s590x590&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ApYz_d_pl4MQ7kNvwGBse0R&_nc_oc=Adror4yNwopg5s5_jr7qngy23xwK9YMCVlSPbtn_NzNUK4qLKyzIpDj7z6l8zB4zKSM&_nc_zt=23&_nc_ht=scontent.fagc1-2.fna&_nc_gid=SbA6fD8Hb5mxUFYbmO-ERA&_nc_ss=72289&oh=00_AQDLlalfamo44rl5A6QcaFtxwcBw-SiR2Cb9Ri4WGcaZfg&oe=6A601307
198,مؤسسة أشغال البناء في مختلف مراحله معمري خير الدين شلغوم العيد,"2.753.184,00",اقتناء و تركيب مرحاضين عموميين بالمدينة,130 يوم,2024/11/13,ميلة,تاجنانت,0,,531100699684704,https://www.facebook.com/permalink.php?story_fbid=pfbid02gQofx1epVLnCnqWiTq3Sm8eAqc1hKvQdmrG1UajDgB4mW4dGR1FBWc4QVGmcwoRbl&id=100083543343398,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/481665655_606852495442857_564900081378831599_n.jpg?stp=dst-jpg_tt6&cstp=mx1453x2048&ctp=p417x417&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=SHQn_5IcT3QQ7kNvwGR77xi&_nc_oc=Adow-vzToxog2kzEArSzFs0St85EbIV6HODy4ogAr2M1cU_zusAj5_dZlaZZiX8ZVlc&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&_nc_gid=CIqsvIiFktg-GEEG-EfoCQ&_nc_ss=72289&oh=00_AQDXPG-BnLuyLvN3Si_xMW3XDScz9NOIdNEq8e32JGOQKA&oe=6A6004CE
199,م ذ ش و ذ م م سكيرا بروتك بدر العرش,"7.760.823,00",اقتناء ألبسة أمنية ( مؤقتين ),40 يوما,03 نوفمبر 2024,ميلة,تاجنانت,0,,524178020376972,https://www.facebook.com/permalink.php?story_fbid=pfbid0tm7fEXrm6da7VAnRbpYsP2T6xNxgrVXwCLJpB4jgtBiw6Dde4LiqFVhw8SZzMLyfl&id=100083543343398,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-6/481286176_605451438916296_1405223688611802093_n.jpg?stp=dst-jpg_tt6&cstp=mx1467x2048&ctp=s720x720&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=YYmcs9Q6Z0QQ7kNvwE9hlhV&_nc_oc=AdrVDAzYwWfznOxVweJH-NCBONXVzmOfZ4xXiEqrtEqW6gokMuuVF0L9QnR82Hw9B-Y&_nc_zt=23&_nc_ht=scontent-den2-1.xx&_nc_gid=w7Oand1PAILgVsBPTov6YA&_nc_ss=7c289&oh=00_AQC_78NhWaquRmJiDLy5AP3vI1UPR8iBujLHyvg2vg4mDA&oe=6A601542
200,تاجر متنقل للأنيسة سليمان مخلوفي شلغوم العيد - ميلة,"760.100,00",اقتناء ألبسة أمنية ( دائمين ),30 يوما,03 نوفمبر 2024,ميلة,تاجنانت,0,,524178020376972,https://www.facebook.com/permalink.php?story_fbid=pfbid0tm7fEXrm6da7VAnRbpYsP2T6xNxgrVXwCLJpB4jgtBiw6Dde4LiqFVhw8SZzMLyfl&id=100083543343398,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-6/481286176_605451438916296_1405223688611802093_n.jpg?stp=dst-jpg_tt6&cstp=mx1467x2048&ctp=s720x720&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=YYmcs9Q6Z0QQ7kNvwE9hlhV&_nc_oc=AdrVDAzYwWfznOxVweJH-NCBONXVzmOfZ4xXiEqrtEqW6gokMuuVF0L9QnR82Hw9B-Y&_nc_zt=23&_nc_ht=scontent-den2-1.xx&_nc_gid=w7Oand1PAILgVsBPTov6YA&_nc_ss=7c289&oh=00_AQC_78NhWaquRmJiDLy5AP3vI1UPR8iBujLHyvg2vg4mDA&oe=6A601542
201,تجارة بالجملة للمكتبة و الوراقة للتوريدات و ادوات نشاطات الفنون الجميلة عبد الحق سوابعة - بئر العرش,"1.094.371,60",اقتناء أدوات و لوازم مدرسية لقطاع التعليم,يوم واحد,03 نوفمبر 2024,ميلة,تاجنانت,0,,524178020376972,https://www.facebook.com/permalink.php?story_fbid=pfbid0tm7fEXrm6da7VAnRbpYsP2T6xNxgrVXwCLJpB4jgtBiw6Dde4LiqFVhw8SZzMLyfl&id=100083543343398,https://scontent-den2-1.xx.fbcdn.net/v/t39.30808-6/481286176_605451438916296_1405223688611802093_n.jpg?stp=dst-jpg_tt6&cstp=mx1467x2048&ctp=s720x720&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=YYmcs9Q6Z0QQ7kNvwE9hlhV&_nc_oc=AdrVDAzYwWfznOxVweJH-NCBONXVzmOfZ4xXiEqrtEqW6gokMuuVF0L9QnR82Hw9B-Y&_nc_zt=23&_nc_ht=scontent-den2-1.xx&_nc_gid=w7Oand1PAILgVsBPTov6YA&_nc_ss=7c289&oh=00_AQC_78NhWaquRmJiDLy5AP3vI1UPR8iBujLHyvg2vg4mDA&oe=6A601542
